urdu_text,is_sarcastic,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
مریم نانی بننے میں اب بھی شکوک بنی کدھر سے کیونکہ وہ صفدر کو نوکر سمجھ افواہ سسرال قطری,1.0,,,,,,
درویش جیل سے چھٹ جا لیڈر بن کر نکلا شاید,1.0,,,,,,
باندری کو دیکھے وہ مخلوق جو دوسرے کو طرح جانتے,1.0,,,,,,
آپ کو گالی دینا بھی گالی توہین,0.0,,,,,,
اے ڈی پی بہت بری اے دوسری لگالے,0.0,,,,,,
میں بس نیوز دیکھنے آ جاتی ٹویٹر پہ لکھنا شکھنا کوٸی نہیں کچھ نیوز دیکھ اب گڈ ناٸیٹ,0.0,,,,,,
سال گزر سال پہلے پاکستان سے پاکستان کا موازنہ کر میرے قائد نے اسے کہ ترق,1.0,,,,,,
اس وقت ن لیگ مقبول ترین جبکہ پی ٹی مجبور ترین نظر آ شیخ رشید فضول ترین نظر آرہے,1.0,,,,,,
کامران خان آپکی دن بھریہ زمہ داری لگائی اپوزیشن کردار کشی اوراس پربھونکناہےآپ خوشامدگری وچاپلوسی سےاورکتنی دولت کماناچاہتےہیں موٹرسائیکل سےپیجارو پراڈو کےسفرمیں ضمیرکی لاش سےاٹھتی بدبوآپ ناک بند نہیں,1.0,,,,,,
تب عقل بھی جمی پڑی پھوپھا جی حرکتیں نہیں دس تانو پھوپو جی,0.0,,,,,,
آئ جی SindhPolice کو شمالی جات سیر کروانا محکمہ سیاحت کو مہنگا پڑ جا,0.0,,,,,,
تصویروں سے لےکر لاک اپ نون لیگ کو سمجھ نہیں انکے ساتھ کر زرداری کھیل جا,0.0,,,,,,
رہڈیو پاکستان سے 749 ورکرز فارغ کر دیئے ذرائع کپتان کہتا 2020 نوکریاں دینے کا سال ترقی کرنے کا سال StateAboveStateRejected,1.0,,,,,,
شبلی فیاض شیدا فواد گل مسٹر اکبر پریس کانفرنس نہیں WeStandWithSindhPolice PunjabPolice آپ بھی اب عزت بنا,1.0,,,,,,
کامران صاحب چپیڑ کھا کر چوڑے مار دکھاو بتاتا,1.0,,,,,,
اگر تمہیں رہنے جگہ چاہئے میں تمہیں اپنی آنکھوں روشنی میں سکتی,0.0,,,,,,
اس سہیلے کنجر بےبے دا چمڑہ تے س جا جے اوتھے تے تیل دا پیپا پانا پئے گا البتہ اس بھیناں قابل کاشت نیں,0.0,,,,,,
انیس بیس سالوں نے تھکا دیا ہمیں ساٹھ ستر کیسے گزار لے,0.0,,,,,,
دھوبی کا کتا گھر کا نہ گھاٹ کااس میں کتا سے مراد تا dog لے سمجھاپڑھا بھی جا لیکن نئی بات علم میں ہماری علمیت کا جنازہ نکل جا لفظ تا نہیں بلکہ تا جس سے مراد کپڑے دھونے کا وہ ڈنڈا جسے دھوبی ساتھ لیے پھرتا,1.0,,,,,,
سا یکو نانی نے ابھی جلوہ دیکھ خلا ئ مخلو کا اگر نہیں اپنے اب ے سے پوچھ Game بڑ وں لڑائی,1.0,,,,,,
بلاول بھٹو کا کوئٹہ جلسے میں شرکت سے انکار اے پیا جے انقلاب,1.0,,,,,,
جن کو دنیا میں نہیں ان ﷺ شفاعت یقیں حشر میں ا ن کو جہنم سے بچا سکتا کون ص ل ى الل ل ي وآله س ل م,0.0,,,,,,
میری بسکٹ گرم چائے میں بھی نہیں گرتا,0.0,,,,,,
کتا کم از کم حامد میر سے زیادہ محنتی جو خبر محنت کر رہا بجائے تکے مارنے,0.0,,,,,,
ا سی ریاست اوپر والی ریاست نے نواز شریف کو کراچی جلسے میں تقریر نہ کرنے ظالم,1.0,,,,,,
سر آپ نے غزوۂ ہ ند کرنا تھا آپ غزوۂ سندھ کر StateAboveStateRejected,1.0,,,,,,
جناب قطری نانی دوبارہ زلیل ہونے کا وقت چاہتا,1.0,,,,,,
بـے شـک وہ شـخـص کامـیاب ہـو گیـا جـس نـے اپـنے نـفس کـو پـاکـیزہ رکـھا الـــقـــرآن,0.0,,,,,,
للو اینکر خان اس وقت سندھ ہولیس ایشو کو زاتی اینگل رہا بلاول نے چیف سے مدد مانگ کر نواز شریف بیانیے سے منہ موڑا او گدھے نما اینکر اس نے تمہارے نالائق وزیراعظم کو اپنی جوتی نوک رکھ اسکو توجہ نا سیدھا اسی ادارے کو کہ جس نے کروایا,0.0,,,,,,
آلو200روپےدرجن انڈے200کلو آٹا600روپےلیٹر چینی 100 روپےمربع فٹ سونا1لاکھ روپےکلومیڑ سائنسدان کا نام بتائیں,0.0,,,,,,
جب بھی کنڈوم کوالٹی چیک بغیر کنڈوم کا استعمال کروگے نتیجہ فیاض چوہان جیسا بندہ ہوگا لخد لعنت BachaKhanO,1.0,,,,,,
پٹواریوں_کی_مادرملت دا منہ اینج اے جیویں کھوتی سٹینڈ تے لائی ہ ندی,1.0,,,,,,
سندھ پولیس کو مراد سعید سمجھ ریے مزا آ جے پٹیل صاحب,1.0,,,,,,
مرشد نے پہلے بتادیا تھا ان میں سے جیتے گا مرشد جٸے,0.0,,,,,,
دوستوں میں ذیابطیس وجہ سے شدید بیمار ہوگیا پلیز میرے لیے دعاۓ صحت کردیں بہت بہت شکریہ جزاک اللہ,0.0,,,,,,
شام بخیر زندگی بے یقینی ساتھ رہتا یقین دل پہ اعتبار تیرا انتظار mr_mayo756 Insta I d,0.0,,,,,,
پورے پاکستان کو پٹواری سمجھ کر صرف صرف 25 مکس اچار پارٹیوں واے وہ بھی بہت جلد ختم جانے دیکھ کون سی عوام آپکے ساتھ پی ایم ایل نون کہاں بریانی پلیٹ 1000 روپے دیہاڑی دار کر عمران خان کا مقابلہ,1.0,,,,,,
لکھ تصویر میں جو ٹانگ ٹانگ کر بیٹھیں وہ پراپیگنڈا تحفظ موومنٹ میں شامل,1.0,,,,,,
بلاول کیسا لگا ہمارا سرپرائز ISPRچیئرمین بلاول بھٹوزرداری سےآرمی چیف قمرجاوید باج کاکراچی واقعےپرتبادلہ خیال ترجمان چیئرمین بلاول بھٹو زرداری کوآرمی چیف جنرل قمر جاویدباجوہ کاٹیلی فون ترجمان بلاول ہاوس,1.0,,,,,,
وہ اا لیے وفاق ہم نے سب نہیں کروایا صوبے ہم نے نہیں کروایا کر موساد نے کروایا غور کر,0.0,,,,,,
بھی اچھا میں اسی طرح مہمانوں کو اڈیکتا جو بس سلامی دیں بغیر کچھ کھاۓ پیے جاٸیں,0.0,,,,,,
ہاں ظلم برداشت,0.0,,,,,,
چونا آ میک اپ اب یقینا ماسٹر پینٹ لگایا,1.0,,,,,,
کسے چور دیے بچیے ساڈی اینی ٹینشن نہ,1.0,,,,,,
سوال کا جواب مجھے نہیں مل سوال ھے بارش آتی یا بارش آتا,1.0,,,,,,
اگردر دیندارۍپخته ش دید خام نخواهید شد ولےاگرداغ ش دید احتمالاسردخواهیدشد پخته شویم,0.0,,,,,,
باہمت کبھی ہارا نہیں یا وہ جیت جاتے یا کچھ سیکھ جاتے,0.0,,,,,,
ارے واہ بروقت برملا بہت خوب,0.0,,,,,,
بڑوں لڑائی میں بچوں کا کام نہیں تم کس خوشی میں اچھل رھے ھوتابعدار ملازم مریم نوازشریف StateAboveStateRejected,1.0,,,,,,
نہانے بعد صابن جھاگ جن کانوں میں رہ جائے ان کو چھوڑ کر باقی سب کو گڈ مارننگ,1.0,,,,,,
کامران خان ٹویٹس خ ود اندازہ لگا بوکھلائے ہ وئے,1.0,,,,,,
عمر کا تقاضہ,0.0,,,,,,
لڑکیاں اتنی محنتی کام بولو چائے بنانے کا بولو پہلے منہ بنا چائے بنا,0.0,,,,,,
میٹھے پتر بڑوں بیچ نہیں بولتے NationLovesPakistanArmy,0.0,,,,,,
تنظیم سازی اپنے ای فوجی ماری جاو,1.0,,,,,,
چھوڑدے سی ایس ایس نے بھی کسی دن چکیا جانا,1.0,,,,,,
اپوزیشن اتحاد سے فائدہ لعنت بھیجنے نہیں اجتماعی لعنت کا آپشن استعمال اپنا وقت بچائیں,1.0,,,,,,
دکھ بول دسیا تے دسیا,0.0,,,,,,
اس بات کو ٹویٹا,0.0,,,,,,
ارے واہ بروقت برملا بہت خوب,0.0,,,,,,
آسان الفاظ میں نون لیگ ساتھ ہاتھ جا نون لیگ آوٹ,1.0,,,,,,
ہماری نیک پاکیزہ پولیس الزام نہ لگائے,1.0,,,,,,
اگر نماز نہ پڑھنے والوں ٹیکس لگا دیا جائے ڈیم کر پاکستان کا سارا قرضہ دن میں ادا ہوجائے گا,1.0,,,,,,
لہو پہ قرض جا بغاوت فرض جا سندھ پولیس,0.0,,,,,,
جیو نے سوفیسٹیکیٹڈ اردو وچ خبر چلائی اوتھے چنگی پلی میں میں سی,0.0,,,,,,
آپ کا یاسر کا شکریہ میرے دوستوں ے آپ محبت عزت افزائی دینے تعریف,0.0,,,,,,
یوتھیوں نے 22 کروڑ عوام ذمہ داری ایسے شخص کو سونپ جس نے کبھی اپنے بچوں ذمہ داری نہیں,1.0,,,,,,
میر صاحب بس اپنی بات سن کر بعد مے گونگے اندھے بن جاتے,1.0,,,,,,
جدید انسان سب سے خطرناک ایجاد عارضی تعلقات,1.0,,,,,,
اللھم صل علی محمد وعلی آل محمد آمین ثم آمین جزاک اللہ خیر,0.0,,,,,,
بے غیرتوں کا ٹولہ,0.0,,,,,,
انگوٹھے ساتھ میں بھی لگا صرف انگوٹھا کیسے بھیجوں,0.0,,,,,,
وطن تمہارا ہم خواہ مخواہ اس میں,1.0,,,,,,
مراد علی شاہ بھیس میں ڈی جی ایس حامد میر کوئی_مرادعلی_شاہ_سےپوچھے,1.0,,,,,,
خاندان میں ایسا اچھا بچہ ہوتا جسکی تعلیم تربیت وجہ سے خاندان باقی سارے کزنوں کو لائف ٹائم طعنے سننے پڑتے مجھے لگ وہ کزن شاید میں شریف_بچہ,1.0,,,,,,
جس کو تم چاہو_ نہ چاہے اس کو اس کو ہیں_ محبت میں سیاست کرنا,0.0,,,,,,
فیصل واوڈا گھٹیا ترین وزیر اعلان ختم,0.0,,,,,,
ہمارے گھر بہت اچھا ٹیسٹی سالن بنا میں بھیج رہا آلو گھوبھی,0.0,,,,,,
سندھ پولیس شائد مہنگائی وجہ سے چھٹی چل ھے دفتر آنے جانے کا خرچہ بچاکر گزارہ جاے گا,1.0,,,,,,
جو فریال کو پکڑ کر لارہی کراچی لائینز ایریا خاتون پان منہ وچوں باہر آ,1.0,,,,,,
پہلے نمبر پہ بیلجیم کافر جج جو سیدھے جہنم میں جا 118 ویں نمبر پہ آنے فرشتے سیدھے جنت میں جا قوم کو مبارک Ho,1.0,,,,,,
پوچھنا چاہیے بندہ بوٹ چاٹ چاٹ تھکتا نہیں,0.0,,,,,,
واہ جی واہ بہت خوب,0.0,,,,,,
300 فالورز کا اضافہ لسٹ میں شامل ہونے لیے ڈی مینشن ریٹوئیٹ ریٹوئیٹ والوں کو فالو فالو بیک دیں,0.0,,,,,,
بلاول کو سبزیوں ریٹ کا کر پتہ ا سے کھیرا مولی گاجر سب فری میں مل جا,1.0,,,,,,
جی چنگی بے عزتی کر بلاول زرداری کو یاد آ جا صفدرے کو پکڑنا بری بات ھو گئ کتنے یو ٹرن تم سب,1.0,,,,,,
آرمی چیف کا نوٹس اب مجرم اپنے جرائیم خود نوٹس لے کرےگا,1.0,,,,,,
ہم نے ووٹ کو عزت ووٹ نے کپتان کو عزت کپتان نے پاکستان کو عزت پاکستان کو پوری دنیا نے عزت,0.0,,,,,,
بخدا اپنے کانوں یقین نہیں آ شخص اپنی بیوی کو ماں کہہ کر پکار رہا,0.0,,,,,,
کچھ چند میری ٹویٹس کو ایسے سیریس جاتے سڑو کمنٹس جیسے میں نے ان کو کہ مطلب مذاق حس نہیں چول جئے,0.0,,,,,,
مشکل لیکن ناممکن نہیں اگر کامران صاحب کوشش,1.0,,,,,,
میں ماضی انتہائی بے وقوف حال سمجھدار لڑکی مریم نواز بزدارکی_پرواز_بلاول_بیک,1.0,,,,,,
عجیب بات کامران خان صاحب نے پنگا بھی ان سے جن ابھی بھی گولیاں محو رقص انہیں پتہ ہونا چاہیئے آپ کوئ بھی خبر غلط نہیں سکتی,1.0,,,,,,
پا جی ش کر بلاول ڈر توں اے اپنی پیدائش کراچی دائی تے ناں پا ا ن وچاری ن وں مفت وچ قبر دا عذاب دوبارہ شروع جاے آہو,0.0,,,,,,
دکھ اس بات کا ہوتا دکھ اٹھانے بعد بھی سبق حاصل نہیں پرانی کہانیوں کو بھولنے لیے نئی الجھن تلاش میں نکل پڑتے,0.0,,,,,,
باتوں باتوں میں خ رافات پہ آسکتا جو بھی کم ظرف اوقات پہ آسکتا Dedicated,0.0,,,,,,
ان کو لگ انکے دیوتا طرح پاکستان لکیروں سہارے سوچتا بول,1.0,,,,,,
صافی اک بات بلاک نہیں سچ بتائو تبدیلی نظر آ نا لفافی صافی صحافی,1.0,,,,,,
شکر استعفی لکھنا آ اب اگلے جنم میں مل بھی جائے گا,1.0,,,,,,
بیٹا تمھارا موذوع بدل جا,0.0,,,,,,
افسوس یعنی پاکستان بنتے بے غیرتوں قبضہ میں جا مولانا صاحب تقریر سے یہی ثابت رھا ھے,0.0,,,,,,
چپ کر نکل جاؤ مجھے کپڑے بھی نہیں دیے لڑائی جانی,0.0,,,,,,
ہاہاہاہاہاہا چالیس سالہ صحافت کا بلتکار کردیا حامد میر مولا خوش,1.0,,,,,,
جس نے فالورز بڑھانے ہمارے پاس تشریف لائے ایسے محسوس ہوتا جیسے دیوار پہ حکیم صاحب کا اشتہار لگا ٹوئیٹر_دواخانہ,1.0,,,,,,
پہلے گجر طیارہ وڑائچ طیارہ چیمہ طیارہ مگر اب پیش خدمت نیو خان طیارہ بزدارکی_پرواز_پنجاب_بیکار,1.0,,,,,,
ستمبر 2020میں ستمبر2019کے مقابلے میں شہری مہنگائی شرح دگنی یعنی20 اوردیہاتی مہنگائی شرح دگنی سے بھی زیادہ یعنی24 وفاقی ادارہ شماریات بات ڈپٹی سے نکل کربوٹے آ جی بوٹا جی جاو شروع,0.0,,,,,,
کامران خان اگر نواز شریف کہتا ادارہ اپنے اپنے دائرہ اختیار میں اس میں برائی کر,0.0,,,,,,
او ظالموں میری وی تعریف شعریف کردو دلہن اکلوتی لاڈلی بہن کو سب بھول کرن_کی_ڈھولکی,0.0,,,,,,
پٹواریوں بھی کر زندگی جنم انسانوں والا مل حساب کتوں والا دینا ہوگا,1.0,,,,,,
سن آرمی چیف صاحب نے ووٹ چوری کا نوٹس بہت خوب,1.0,,,,,,
مادر ملت نہیں مادر زلت,1.0,,,,,,
جب جینا حال میں مسکرا کر جینے میں کر حرج,0.0,,,,,,
نیو جنریشن ہاتھ سے موبائل چھیننا سی یو مریض منہ سے آکسیجن ماسک ا تارنے برابر,0.0,,,,,,
سر آن لائن آنے دیکھنا,0.0,,,,,,
ڈوبے اص ل میں لفافے خونی لبرل جو روز جھوٹ بولتے روز ذلیل کر سو لگ ان کو ذلیل ہونے عادت سی,1.0,,,,,,
