urdu_text,is_sarcastic,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
دھوب ک کت گھر ک ن گھاٹ کااس م کت س مراد ت dog لی سمجھاپڑھ بھ جات لیکن نئ بات علم م ہمار علمیت ک جناز نکل گی لفظ ت نہ بلک ت جس س مراد کپڑ دھون ک و ڈنڈ جس دھوب ساتھ لی پھرت,1.0,,,,,,
س یکو نان ن ابھ جلو دیکھ خل ئ مخلو ک اگر نہ اپن اب  س پوچھ Game بڑ  لڑائ,1.0,,,,,,
بلاول بھٹو ک کوئٹ جلس م شرکت س انکار ا پی ج انقلاب,1.0,,,,,,
جن کو دنی م نہ ان ﷺ شفاعت یق حشر م  ن کو جہنم س بچ سکت کون ص ل ى الل ل ي وآله س ل م,0.0,,,,,,
میر بسکٹ گرم چائ م بھ نہ گرت,0.0,,,,,,
کت کم از کم حامد میر س زیاد محنت جو خبر محنت کر رہ بجائ تک مارن,0.0,,,,,,
 س ریاست اوپر وال ریاست ن نواز شریف کو کراچ جلس م تقریر ن کرن ظالم,1.0,,,,,,
سر آپ ن غزوۂ  ند کرن تھ آپ غزوۂ سندھ کر StateAboveStateRejected,1.0,,,,,,
جناب قطر نان دوبار زلیل ہون ک وقت چاہت,1.0,,,,,,
بـ شـک و شـخـص کامـیاب ہـو گیـ جـس نـ اپـن نـفس کـو پـاکـیز رکـھ الـــقـــرآن,0.0,,,,,,
للو اینکر خان اس وقت سندھ ہولیس ایشو کو زات اینگل رہ بلاول ن چیف س مدد مانگ کر نواز شریف بیانی س من موڑ او گدھ نم اینکر اس ن تمہار نالائق وزیراعظم کو اپن جوت نوک رکھ اسکو توج ن سیدھ اس ادار کو کہ جس ن کروای,0.0,,,,,,
آلو200روپےدرجن انڈے200کلو آٹا600روپےلیٹر چین 100 روپےمربع فٹ سونا1لاکھ روپےکلومیڑ سائنسدان ک نام بتائ,0.0,,,,,,
جب بھ کنڈوم کوالٹ چیک بغیر کنڈوم ک استعمال کروگ نتیج فیاض چوہان جیس بند ہوگ لخد لعنت BachaKhanO,1.0,,,,,,
پٹواریوں_کی_مادرملت د من اینج ا جیو کھوت سٹینڈ ت لائ  ند,1.0,,,,,,
سندھ پولیس کو مراد سعید سمجھ ری مز آی ج پٹیل صاحب,1.0,,,,,,
مرشد ن پہل بتادی تھ ان م س جیت گ مرشد جٸ,0.0,,,,,,
دوست م ذیابطیس وج س شدید بیمار ہوگی پلیز میر لی دعاۓ صحت کرد بہت بہت شکری جزاک الل,0.0,,,,,,
شام بخیر زندگ ب یقین ساتھ رہت یقین دل پ اعتبار تیر انتظار mr_mayo756 Insta I d,0.0,,,,,,
پور پاکستان کو پٹوار سمجھ کی صرف صرف 25 مکس اچار پارٹی وا و بھ بہت جلد ختم جان دیکھت کون س عوام آپک ساتھ پ ایم ایل نون کہاں بریان پلیٹ 1000 روپ دیہاڑ دار کر عمران خان ک مقابل,1.0,,,,,,
لکھ تصویر م جو ٹانگ ٹانگ کر بیٹھ و پراپیگنڈ تحفظ موومنٹ م شامل,1.0,,,,,,
بلاول کیس لگ ہمار سرپرائز ISPRچیئرمین بلاول بھٹوزردار سےآرم چیف قمرجاوید باج کاکراچ واقعےپرتبادل خیال ترجمان چیئرمین بلاول بھٹو زردار کوآرم چیف جنرل قمر جاویدباجو کاٹیل فون ترجمان بلاول ہاوس,1.0,,,,,,
و ا لی وفاق ہم ن سب نہ کروای صوب ہم ن نہ کروای کی موساد ن کروای غور کی,0.0,,,,,,
بھ اچھ م اس طرح مہمان کو اڈیکت جو بس سلام د بغیر کچھ کھاۓ پی جاٸ,0.0,,,,,,
ہاں ظلم برداشت,0.0,,,,,,
چون آی میک اپ اب یقین ماسٹر پینٹ لگای,1.0,,,,,,
کس چور دی بچی ساڈ این ٹینشن ن,1.0,,,,,,
سوال ک جواب مجھ نہ مل سوال ھ بارش آت ی بارش آت,1.0,,,,,,
اگردر دیندارۍپخته ش دید خام نخواهید شد ولےاگرداغ ش دید احتمالاسردخواهیدشد پخته شویم,0.0,,,,,,
باہمت کبھ ہار نہ ی و جیت جات ی کچھ سیکھ جات,0.0,,,,,,
ار وا بروقت برمل بہت خوب,0.0,,,,,,
بڑ لڑائ م بچ ک کام نہ تم کس خوش م اچھل رھ ھوتابعدار ملازم مریم نوازشریف StateAboveStateRejected,1.0,,,,,,
نہان بعد صابن جھاگ جن کان م ر جائ ان کو چھوڑ کر باق سب کو گڈ مارننگ,1.0,,,,,,
کامران خان ٹویٹس خ ود انداز لگ بوکھلائ  وئ,1.0,,,,,,
عمر ک تقاض,0.0,,,,,,
لڑکیاں اتن محنت کام بولو چائ بنان ک بولو پہل من بنات چائ بنات,0.0,,,,,,
میٹھ پتر بڑ بیچ نہ بولت NationLovesPakistanArmy,0.0,,,,,,
تنظیم ساز اپن ا فوج مار جاو,1.0,,,,,,
چھوڑد س ایس ایس ن بھ کس دن چکی جان,1.0,,,,,,
اپوزیشن اتحاد س فائد لعنت بھیجن نہ اجتماع لعنت ک آپشن استعمال اپن وقت بچائ,1.0,,,,,,
دکھ بول دسی ت دسی,0.0,,,,,,
اس بات کو ٹویٹ,0.0,,,,,,
ار وا بروقت برمل بہت خوب,0.0,,,,,,
آسان الفاظ م نون لیگ ساتھ ہاتھ گی نون لیگ آوٹ,1.0,,,,,,
ہمار نیک پاکیز پولیس الزام ن لگائ,1.0,,,,,,
اگر نماز ن پڑھن وال ٹیکس لگ دی جائ ڈیم کی پاکستان ک سار قرض دن م اد ہوجائ گ,1.0,,,,,,
لہو پ قرض ج بغاوت فرض ج سندھ پولیس,0.0,,,,,,
جیو ن سوفیسٹیکیٹڈ اردو وچ خبر چلائ اوتھ چنگ پل م م س,0.0,,,,,,
آپ ک یاسر ک شکری میر دوست  آپ محبت عزت افزائ دین تعریف,0.0,,,,,,
یوتھی ن 22 کروڑ عوام ذم دار ایس شخص کو سونپ جس ن کبھ اپن بچ ذم دار نہ,1.0,,,,,,
میر صاحب بس اپن بات سن کر بعد م گونگ اندھ بن جات,1.0,,,,,,
جدید انسان سب س خطرناک ایجاد عارض تعلقات,1.0,,,,,,
اللھم صل عل محمد وعل آل محمد آمین ثم آمین جزاک الل خیر,0.0,,,,,,
ب غیرت ک ٹول,0.0,,,,,,
انگوٹھ ساتھ م بھ لگ صرف انگوٹھ کیس بھیج,0.0,,,,,,
وطن تمہار ہم خوا مخوا اس م,1.0,,,,,,
مراد عل شا بھیس م ڈ ج ایس حامد میر کوئی_مرادعلی_شاہ_سےپوچھ,1.0,,,,,,
خاندان م ایس اچھ بچ ہوت جسک تعلیم تربیت وج س خاندان باق سار کزن کو لائف ٹائم طعن سنن پڑت مجھ لگت و کزن شاید م شریف_بچ,1.0,,,,,,
جس کو تم چاہو_ ن چاہ اس کو اس کو ہیں_ محبت م سیاست کرن,0.0,,,,,,
فیصل واوڈ گھٹی ترین وزیر اعلان ختم,0.0,,,,,,
ہمار گھر بہت اچھ ٹیسٹ سالن بن م بھیج رہ آلو گھوبھ,0.0,,,,,,
سندھ پولیس شائد مہنگائ وج س چھٹ چل ھ دفتر آن جان ک خرچ بچاکر گزار جا گ,1.0,,,,,,
جو فریال کو پکڑ کر لارہ کراچ لائینز ایری خاتون پان من وچ باہر آرہ,1.0,,,,,,
پہل نمبر پ بیلجیم کافر جج جو سیدھ جہنم م جائ 118 و نمبر پ آن فرشت سیدھ جنت م جائ قوم کو مبارک Ho,1.0,,,,,,
پوچھن چاہی بند بوٹ چاٹ چاٹ تھکت نہ,0.0,,,,,,
وا ج وا بہت خوب,0.0,,,,,,
300 فالورز ک اضاف لسٹ م شامل ہون لی ڈ مینشن ریٹوئیٹ ریٹوئیٹ وال کو فالو فالو بیک د,0.0,,,,,,
بلاول کو سبزی ریٹ ک کی پت  س کھیر مول گاجر سب فر م مل جات,1.0,,,,,,
ج چنگ ب عزت کر بلاول زردار کو یاد آ گی صفدر کو پکڑن بر بات ھو گئ کتن یو ٹرن تم سب,1.0,,,,,,
آرم چیف ک نوٹس اب مجرم اپن جرائیم خود نوٹس لی کرےگ,1.0,,,,,,
ہم ن ووٹ کو عزت ووٹ ن کپتان کو عزت کپتان ن پاکستان کو عزت پاکستان کو پور دنی ن عزت,0.0,,,,,,
بخد اپن کان یقین نہ آرہ شخص اپن بیو کو ماں کہ کر پکار رہ,0.0,,,,,,
کچھ چند میر ٹویٹس کو ایس سیریس جات سڑو کمنٹس جیس م ن ان کو کہ مطلب مذاق حس نہ چول جئ,0.0,,,,,,
مشکل لیکن ناممکن نہ اگر کامران صاحب کوشش,1.0,,,,,,
م ماض انتہائ ب وقوف حال سمجھدار لڑک مریم نواز بزدارکی_پرواز_بلاول_بیک,1.0,,,,,,
عجیب بات کامران خان صاحب ن پنگ بھ ان س جن ابھ بھ گولیاں محو رقص انہ پت ہون چاہیئ آپ کوئ بھ خبر غلط نہ سکت,1.0,,,,,,
پ ج ش کر بلاول ڈر ت ا اپن پیدائش کراچ دائ ت ناں پ  ن وچار ن  مفت وچ قبر د عذاب دوبار شروع جا آہو,0.0,,,,,,
دکھ اس بات ک ہوت دکھ اٹھان بعد بھ سبق حاصل نہ پران کہانی کو بھولن لی نئ الجھن تلاش م نکل پڑت,0.0,,,,,,
بات بات م خ رافات پ آسکت جو بھ کم ظرف اوقات پ آسکت Dedicated,0.0,,,,,,
ان کو لگت انک دیوت طرح پاکستان لکیر سہار سوچت بولت,1.0,,,,,,
صاف اک بات بلاک نہ سچ بتائو تبدیل نظر آرہ ن لفاف صاف صحاف,1.0,,,,,,
شکر استعف لکھن آی اب اگل جنم م مل بھ جائ گ,1.0,,,,,,
بیٹ تمھار موذوع بدل گی,0.0,,,,,,
افسوس یعن پاکستان بنت ب غیرت قبض م گی مولان صاحب تقریر س یہ ثابت رھ ھ,0.0,,,,,,
چپ کر نکل جاؤ مجھ کپڑ بھ نہ دی لڑائ جان,0.0,,,,,,
ہاہاہاہاہاہ چالیس سال صحافت ک بلتکار کردی حامد میر مول خوش,1.0,,,,,,
جس ن فالورز بڑھان ہمار پاس تشریف لائ ایس محسوس ہوت جیس دیوار پ حکیم صاحب ک اشتہار لگ ٹوئیٹر_دواخان,1.0,,,,,,
پہل گجر طیار وڑائچ طیار چیم طیار مگر اب پیش خدمت نیو خان طیار بزدارکی_پرواز_پنجاب_بیکار,1.0,,,,,,
ستمبر 2020م ستمبر2019ک مقابل م شہر مہنگائ شرح دگن یعنی20 اوردیہات مہنگائ شرح دگن س بھ زیاد یعنی24 وفاق ادار شماریات بات ڈپٹ س نکل کربوٹ آ ج بوٹ ج جاو شروع,0.0,,,,,,
کامران خان اگر نواز شریف کہت ادار اپن اپن دائر اختیار م اس م برائ کی,0.0,,,,,,
او ظالم میر و تعریف شعریف کردو دلہن اکلوت لاڈل بہن کو سب بھول کرن_کی_ڈھولک,0.0,,,,,,
پٹواری بھ کی زندگ جنم انسان وال مل حساب کت وال دین ہوگ,1.0,,,,,,
سن آرم چیف صاحب ن ووٹ چور ک نوٹس بہت خوب,1.0,,,,,,
مادر ملت نہ مادر زلت,1.0,,,,,,
جب جین حال م مسکر کر جین م کی حرج,0.0,,,,,,
نیو جنریشن ہاتھ س موبائل چھینن س یو مریض من س آکسیجن ماسک  تارن برابر,0.0,,,,,,
سر آن لائن آن دیکھن,0.0,,,,,,
ڈوب اص ل م لفاف خون لبرل جو روز جھوٹ بولت روز ذلیل کر سوت لگت ان کو ذلیل ہون عادت س,1.0,,,,,,
پان ختم کرن م پرائمر سکول بچ ک بھ بڑ ہاتھ منٹ بعد اشتاد ج پان پ آواں,1.0,,,,,,
ن صرف حکومت حکومت اندر بھ حکومت ہوت حکومت اوپر بھ حکومت ہوت حکومت نیچ بھ حکومت ہوت بلاول بھٹو زردار,1.0,,,,,,
اس بات کو ٹویٹ,0.0,,,,,,
جزاک الل  الخیر,0.0,,,,,,
پہل اب نہ,0.0,,,,,,
اس طرح الیکشن ت بعد ن امیدوار چیف الیکشن کمشنر نو گول مار دیند,1.0,,,,,,
کیپٹن صفدر ک نی گان ریلیز اک کت جئ زنان پیچھ رول جوان,1.0,,,,,,
کیس کیس گانڈو بھڑو دلال کنجر نشئ چور اچک حرامخور کرپٹ زان پالشیئ ھمار دل کو جلان آ جات ھ کس مادر یو,1.0,,,,,,
آپ کو پت اس بات ہارون رشید ن مجھ بلاک کردی تھ م ن اس کت کہ حالانک م ن وضاحت بھ کت نہ ت,0.0,,,,,,
عورت عزت سر دوپٹ حجاب چادر م ن مرد کو  حترام  ایس عورت کو راست نظر جھکات,0.0,,,,,,
_1 جو شخص دوسر غم س بےغم و آدم کہلان ک حق دار نہیں_ _2 دشمن س ہمیش بچو دوست س اس وقت بچو جب و آپک من آپک تعریف کرن لگے_ _3 اگر چڑی م اتحاد ہوجائ و شیر کھال اتار سکت ہیں_,0.0,,,,,,
پاکستان تاریخ صرف نوازشریف کو اعزاز حاصل ھو ھ ان ک بیانی لوئر کلاس م بھ پاپولر ھورھ ھ وؤٹ کو عزت,1.0,,,,,,
پوچھن چاہی بند بوٹ چاٹ چاٹ تھکت نہ,1.0,,,,,,
بھ لفاف خور بن گی میڈم ج,1.0,,,,,,
ایو د الیکشن ہون چاہ د,0.0,,,,,,
بہت جلد ٹویٹر کو ہمیش خد حافظ بول دین کبھ واپس ن آن سب دل م یاد ی آگ بن کر ہمیش ر جان,0.0,,,,,,
میر صاحب کامران خان صاحب کو 7 خون بھ معاف,1.0,,,,,,
غزو سندھ ٹویٹس ڈرافٹ کر رھ ھ,1.0,,,,,,
آپ مفت م گھوٹ بو بن,1.0,,,,,,
حساس زیاد مظبوط نہ ان کو چاہی ذیاد س دوستیاں ناں ڈال کیونک جذبات زیادت ان ذہن حالت پ اثر نداز ہوسکت,0.0,,,,,,
ن بھائ ہم س ن پائ گ,0.0,,,,,,
رقص شام غم ھ م  ھ محبت محترم ھ م  ھ پہاڑ پرند جاگت ھ د عائ ص بحدم ھ م  ھ,0.0,,,,,,
آپ کو گال دین بھ گال توہین,1.0,,,,,,
آئ ج SindhPolice کو شمال جات سیر کروان محکم سیاحت کو مہنگ پڑ گی,1.0,,,,,,
تصویر س لےکر لاک اپ نون لیگ کو سمجھ نہ انک ساتھ کی زردار کھیل گی,1.0,,,,,,
300 فالورز ک اضاف لسٹ م شامل ہون لی ڈ مینشن ریٹوئیٹ ریٹوئیٹ وال کو فالو فالو بیک د Follow مارخورز,0.0,,,,,,
آپک لئی کس فسادن ک رشت لاؤں فکر ن,0.0,,,,,,
الس ــل ام ل ي ڪ م ح م ـة الل ـه ڪ ــآت 𝐌𝐀𝐒𝐇𝐀ماشاء اللہ𝐀𝐋𝐋𝐀𝐇 قیـامت کـ دن سـار کـرنسـ فیــل ہـوجائـ گـ لیکن حضرت محمدﷺ سـ محـبت کـ سکـ چلـت رہــ گ خاتم_النبیین_محمدﷺ 𝓓𝓻 𝓜𝓾𝓱𝓪𝓶𝓶𝓪𝓭 𝓐𝓴𝓶𝓪𝓵 𝓚𝓱𝓪𝓷 𝓜𝓾𝓱𝓶𝓪𝓷𝓭,0.0,,,,,,
کت کم از کم حامد میر س زیاد محنت جو خبر محنت کر رہ بجائ تک مارن,1.0,,,,,,
للو اینکر خان اس وقت سندھ ہولیس ایشو کو زات اینگل رہ بلاول ن چیف س مدد مانگ کر نواز شریف بیانی س من موڑ او گدھ نم اینکر اس ن تمہار نالائق وزیراعظم کو اپن جوت نوک رکھ اسکو توج ن سیدھ اس ادار کو کہ جس ن کروای,1.0,,,,,,
آلو200روپےدرجن انڈے200کلو آٹا600روپےلیٹر چین 100 روپےمربع فٹ سونا1لاکھ روپےکلومیڑ سائنسدان ک نام بتائ,1.0,,,,,,
جزاکم الل سد خوش رہ,0.0,,,,,,
100واں لائک میر,0.0,,,,,,
آرم چیف ن کراچ واقع ک نوٹس لی ایس پ آر نوٹس ویس جیس وین ملک دین بعد م آئند کس کو نہ د,0.0,,,,,,
و ا لی وفاق ہم ن سب نہ کروای صوب ہم ن نہ کروای کی موساد ن کروای غور کی,1.0,,,,,,
لڑکیاں اتن محنت کام بولو چائ بنان ک بولو پہل من بنات چائ بنات,1.0,,,,,,
جیو ن سوفیسٹیکیٹڈ اردو وچ خبر چلائ اوتھ چنگ پل م م س,1.0,,,,,,
دل کو بہلان کو خیال اچھ غالب,0.0,,,,,,
پھپھو ہتھ ہول,0.0,,,,,,
انگوٹھ ساتھ م بھ لگ صرف انگوٹھ کیس بھیج,1.0,,,,,,
فیصل واوڈ گھٹی ترین وزیر اعلان ختم,1.0,,,,,,
ہم ن ووٹ کو عزت ووٹ ن کپتان کو عزت کپتان ن پاکستان کو عزت پاکستان کو پور دنی ن عزت,1.0,,,,,,
